time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.660863607649,0.055908810837,13.7511754017,0.0173905187093,0.178540105735,0.0,-1.34747873682,0.0552629694583,3.59817276294,0.0305521909146,0.168203623499,0.0,436.60964602354755,436.8505038900837,436.18878570381094,434.1168085529864
1.9800000000000013,-0.745145418963,0.0595562151804,13.9681108137,0.0188435313518,0.188032746832,0.0,-1.46282574588,0.0664663631047,3.63262624955,0.00687706845768,0.111067788212,0.0,435.1077681410061,430.3194496031081,434.3342987728715,432.34411189220407
2.0400000000000014,-0.836591480008,0.063904943437,14.1874702902,0.0193687377356,0.194762696523,0.0,-1.58598529056,0.0785284651882,3.67898114937,0.0122643760257,0.114274286727,0.0,437.73993759716967,438.01807019428867,437.28805743253037,437.73651294873025
2.1000000000000014,-0.935329535148,0.0689653610094,14.4084161265,0.0203468716617,0.201626354297,0.0,-1.70589425185,0.090223648595,3.68562848105,0.0233529272627,0.114633020458,0.0,424.9248866534213,424.9679664888969,425.44843537916216,426.39678199663416
2.1600000000000015,-1.04104536003,0.0747117332426,14.6280535585,0.0216850359159,0.208374965417,0.0,-1.81855923706,0.10143023438,3.63556153047,0.0201152429877,0.107776984612,0.0,407.06272750592115,406.46118327785354,406.528677878912,406.23851025783875
2.2200000000000015,-1.15595181737,0.0813895653335,14.855541915,0.0230235083622,0.215366256622,0.0,-2.01233661456,0.121302543151,3.9459564728,0.0263670382677,0.129913445972,0.0,517.5215267672389,519.0871600701956,517.7384864131388,518.1781248321466
2.2800000000000016,-1.28127157497,0.089146581355,15.0951809353,0.0244501266733,0.22331420328,0.0,-2.16571785155,0.137401311806,4.04131622904,0.0180163660948,0.137131098862,0.0,458.09437729445347,458.68350956069486,457.8545094002295,457.18963696661365
2.3400000000000016,-1.41553675229,0.0978497080382,15.3386178684,0.0256924852052,0.231298654675,0.0,-2.31051730785,0.152798360127,4.07278098795,0.0256048583231,0.123398907554,0.0,439.58779221939227,438.46469734151594,438.71998608762397,439.3496640033421
2.4000000000000017,-1.55866535497,0.10750292548,15.5839866925,0.0277514433957,0.238962613114,0.0,-2.46111445111,0.169132022269,4.10569524033,0.0476758328924,0.135226176877,0.0,439.7238626772741,440.71761662317874,439.92530848482915,441.7497231799875
2.4600000000000017,-1.71140878972,0.118226321734,15.8330118735,0.0308099558516,0.247404180253,0.0,-2.63108976934,0.188589899528,4.19436417198,0.0568676853652,0.149836026917,0.0,458.47417850072696,459.65116642916087,459.524784041036,460.25447190179426
2.520000000000002,-1.87441089946,0.130164046415,16.0868104781,0.0339700280832,0.25635415919,0.0,-2.80312403454,0.209632658429,4.26482718975,0.0425676810334,0.147793820755,0.0,455.35362629415306,455.210528568225,456.1577858362884,455.0159852845892
2.580000000000002,-2.04786826567,0.143414551388,16.344568242,0.0362100775013,0.264696636581,0.0,-2.9795693376,0.232258360047,4.32634703756,0.0239955993724,0.109066387576,0.0,455.437007327616,452.3450579266128,455.3213692088535,453.83353579275706
2.640000000000002,-2.23173921455,0.158014611752,16.6047109381,0.0374161061649,0.271424334015,0.0,-3.15005956588,0.254511393078,4.34456363262,0.0108767493584,0.117635071686,0.0,441.3123815060573,442.0303865783074,442.40914823220743,441.32748226851487
2.700000000000002,-2.42521441316,0.173864563039,16.8631631286,0.0378644331809,0.278875790135,0.0,-3.29978139964,0.273857829835,4.27038894551,-0.000396361446224,0.134827810703,0.0,410.8466663620362,412.38358426831417,411.80050393677135,410.8018401836047
2.760000000000002,-2.62843180749,0.190960950544,17.1192826896,0.0383579725903,0.287152043142,0.0,-3.47486433577,0.296025354568,4.26642349575,0.0214814724254,0.143520719896,0.0,436.01250135844765,436.7562022468504,434.62828239758653,436.45824532637175
2.820000000000002,-2.84174031445,0.209322151499,17.3731581795,0.0392399900992,0.295481695301,0.0,-3.6361825551,0.316092547501,4.19586350479,-0.0044769644023,0.127246475975,0.0,414.94693951935676,413.53482021500855,415.4361808012864,413.1533556877783
2.880000000000002,-3.06720834922,0.229193472382,17.6303659405,0.0393260041625,0.303069257817,0.0,-3.8800598557,0.346218424857,4.37628029369,0.0112058504544,0.124838503717,0.0,495.5584594789256,495.39417001189406,495.2256859782187,496.37803035385423
2.940000000000002,-3.30787219862,0.250920516441,17.8994875455,0.039891796783,0.310838841859,0.0,-4.14267474897,0.378020720826,4.59270958594,0.00561762037139,0.137464837825,0.0,508.83706378116,509.7531825877616,509.0719884529355,508.67178147239713
3.000000000000002,-3.56151738156,0.274194804867,18.1722590706,0.0406283152575,0.319184535487,0.0,-4.31293555699,0.397820846172,4.49948307983,0.0230563035701,0.142167133304,0.0,413.47157564296276,413.90522931289564,413.3837437384386,414.91780271920396
3.0600000000000023,-3.82672583919,0.298814857251,18.4429728114,0.0417116213418,0.328030015662,0.0,-4.52810541269,0.422924336881,4.52343023805,0.00547857609395,0.156270719296,0.0,453.06434693046396,454.21679272380345,455.73493560410327,454.32747077986505
3.1200000000000023,-4.10553519487,0.325014705539,18.7164953074,0.042229354044,0.337881665644,0.0,-4.7663539631,0.450392479437,4.59276291702,0.0142835508963,0.176584072864,0.0,470.0234240652013,471.61903448024896,470.5555265914557,471.23664586723214
3.1800000000000024,-4.39887063066,0.352870748405,18.9940947539,0.0431561758481,0.348300790637,0.0,-5.01236726972,0.478170554923,4.65922763021,0.0176778863851,0.167037920939,0.0,471.8300437264454,471.11937935035127,473.67821337685723,473.93910368916187
